12232		9441		22844		21860		22702		
23867		837		6472		5446		9190		
31274		4902		20042		15939		12058		
27519		22023		4601		7026		30538		
10851		28391		13026		29071		6174		
13661		16588		29489		9048		11403		
13548		7436		22868		7481		9022		
10303		28539		1209		31516		20683		
21412		29722		14759		20062		4498		
28575		7017		20329		12734		25199		
4409		10872		30039		31374		31838		
14787		5000		268		30199		5376		
23545		637		9626		7548		25240		
23465		27451		4202		6297		32388		
24655		4987		30395		864		29746		
28591		7374		23137		10182		28266		
2674		12593		11358		3274		21793		
24822		27098		31032		32624		30849		
12307		3901		21905		14024		6009		
17815		29469		2455		21754		17037		
22032		25730		1318		2687		8982		
1054		12945		31937		32517		29041		
7033		4778		8618		22950		31401		
5351		1480		3589		22429		15125		
23134		16419		8679		27024		6441		
20054		7122		389		26218		13420		
22596		30543		7657		29853		20457		
8960		12602		3261		20877		32573		
15167		19383		20938		19024		27886		
6966		24036		15736		14164		4517		
13809		20099		22234		24666		21053		
12191		9160		29198		22508		366		
19463		19857		16609		27480		23083		
4283		15071		3621		11697		6054		
494		1227		18564		9242		14849		
26500		5574		6473		3029		1316		
3534		8125		2332		18090		23405		
17806		7131		28949		26230		28376		
1297		14713		26493		10860		11929		
24401		26846		16070		21585		16663		
22786		832		18556		7954		4573		
22917		22373		112		31163		23367		
3654		28308		8509		4149		26983		
31409		670		16423		11658		16792		
17979		13724		28807		25038		12371		
1127		5428		6114		7179		10405		
16007		29949		10165		4594		32255		
25531		30289		28381		16703		28473		
10836		19609		17149		112		32169		
24309		794		1473		6902		1165		
2578		14544		7200		23362		31639		
30358		21009		30953		15481		23986		
14777		7232		12233		9984		16978		
27174		20286		27757		18665		2827		
8919		21002		27930		15525		23490		
17759		8987		11236		5757		18177		
9980		11049		2107		29287		13612		
6323		7049		14329		11328		2393		
16433		32106		31728		2943		29279		
6216		1378		5699		15618		22225		
20652		30967		15221		2825		15252		
24276		24159		19465		1433		15084		
30680		24986		23864		12385		21197		
3586		21096		19157		22949		10782		
21095		6945		4132		18353		4280		
3146		25744		19964		365		1201		
7187		17551		18594		10121		24161		
16478		17226		19086		9370		10007		
3374		29684		3954		15539		10290		
29854		26767		12108		10458		29329		
21299		5422		3086		30632		28698		
4400		6682		22665		30886		4421		
31481		2007		5433		23374		24531		
10666		29410		23602		26052		31548		
23613		27953		5599		25317		22932		
885		9843		15433		7242		32234		
24972		13520		14714		1360		21693		
19542		30683		12943		11805		20004		
13543		28490		27280		22047		9532		
17590		14664		13888		29762		3245		
14475		20548		1806		14590		28598		
14245		26246		9480		10882		12232		
5318		9607		6534		23160		20931		
19117		23549		10899		4910		2165		
22218		28419		13212		14644		31929		
2544		7395		11888		27656		10292		
29127		17398		1318		3344		31446		
10535		24250		17949		23184		21651		
15079		23429		19659		21961		25038		
20594		30038		31084		1365		1991		
477		29578		4647		24847		8972		
1066		4605		8626		8439		18980		
795		32367		3770		14390		18717		
22790		24924		24659		6899		1589		
28154		2366		4651		12262		4897		
16984		16238		10151		4475		27063		
26702		15706		22446		22647		21055		
28206		17793		10581		16098		32718		
10817		19833		32138		23512		611		
25492		13817		16272		14442		1323		
20586		5078		27915		32307		7893		
341		2703		8925		11118		5374		
10106		14259		20590		2229		31850		
8164		32023		1097		28993		17884		
19442		27306		1414		29208		20060		
1878		6153		1081		12608		12309		
20934		16983		7974		12006		14348		
12951		877		2105		10719		13056		
4820		29022		19610		17290		15680		
2878		11225		13944		27833		13641		
4245		15080		13749		3247		21393		
30121		23705		27603		12021		7244		
21629		32253		21305		18046		6959		
15182		17221		27029		5755		24826		
15319		12904		22186		14769		10788		
12644		25161		19038		30146		3292		
28460		14100		8645		11681		11442		
29765		2345		6611		841		6198		
14960		29174		27957		24751		13963		
17480		19598		16631		5886		10834		
25224		3072		24384		25790		19448		
3806		32096		26984		10003		12157		
15854		6072		18040		25492		14105		
1838		5489		5077		28437		9278		
4469		16231		16832		3935		31986		
29589		18820		29279		12106		27592		
20351		16377		9755		28082		1761		
4521		15300		13773		6038		6079		
10021		2052		15398		20403		10406		
14511		30425		29880		2170		16837		
8734		24211		18981		14413		24621		
17070		14651		13846		11756		2920		
13163		2984		7439		14768		21437		
20090		31108		1234		25368		5990		
24078		11408		12807		1369		31792		
12661		16316		22607		6988		26470		
21078		14463		4876		5754		25695		
32210		17665		7692		2969		2970		
22922		19982		15610		5249		17400		
27295		4597		23231		20975		3552		
29435		16529		18959		23556		19266		
15590		24020		15783		10693		2139		
29371		5217		29580		5737		1703		
7578		2861		11997		13186		30624		
4499		15241		5671		31990		9214		
7738		7296		27120		15179		8938		
32491		124		4214		25142		26851		
7747		10845		10258		5340		30961		
30918		12987		24430		29904		8356		
24045		5558		18844		23958		3671		
762		27027		7345		29004		395		
24267		13439		25787		4848		4808		
24135		7009		17216		13390		21647		
20797		23504		12148		15072		9284		
10510		27642		13001		25943		22445		
17884		16934		30066		11523		29735		
28323		806		7855		21004		12923		
15433		3454		15923		11910		18412		
10128		1106		15730		7309		13750		
1277		19536		1678		22559		4032		
7251		29414		30260		9067		20949		
21015		26048		2221		29851		10080		
3412		31460		17754		6195		1514		
21300		3194		4073		32712		27094		
17945		19381		28327		8627		20307		
25302		16661		21042		30913		7953		
10008		846		8767		14687		11284		
12267		17395		20195		10222		618		
2187		8734		19314		16251		23749		
31846		19442		21298		6197		17300		
29232		13406		9027		6142		4223		
4630		15987		3749		9252		32660		
20201		23471		9730		4679		21548		
279		20087		9763		27434		21923		
20609		15420		636		30742		20517		
10131		9196		679		6161		31791		
30516		4787		21120		29808		25097		
30895		18782		16545		26968		9312		
29100		29900		14288		8526		17959		
2258		28064		14198		13604		7866		
7554		1087		9663		842		6904		
8111		22580		7380		32213		8671		
9613		15443		32512		7340		25214		
1207		4725		23984		27021		23676		
25228		3185		4213		7553		4222		
30935		3277		30488		24101		11748		
3045		13913		9475		7327		497		
26813		16006		29521		29801		3304		
16778		29940		17327		17861		14624		
25833		14323		17368		14478		23273		
21844		22736		28823		4926		15175		
26972		10748		3891		4925		12608		
18754		6601		21120		3496		16310		
1195		21342		16828		3503		12644		
2442		26996		14867		15056		21951		
3758		25372		21200		15526		5246		
19548		10306		1274		27845		3583		
26929		234		19461		18769		13640		
1727		20339		1664		5261		23742		
18766		8098		17996		7248		10096		
23801		31824		20576		10275		9846		
22105		21253		20789		28285		12747		
11873		23887		14824		8612		1225		
4994		26958		8880		17445		15651		
10117		24576		10394		11737		8549		
7064		21095		4596		27343		3944		
29453		30464		13550		23166		21939		
17050		14781		20089		18120		2947		
202		12609		7914		2291		24889		
18165		29959		3120		25867		14373		
15298		14430		29089		10306		19992		
27801		22907		4178		12099		5185		
15174		12776		478		20885		21014		
13908		31307		13956		6896		19991		
20562		32703		29579		25754		29706		
1555		5719		15391		2557		23030		
6079		1527		29319		15712		18603		
19189		24703		28636		8778		14372		
17177		222		7950		9141		1803		
7255		9464		24123		29423		1415		
25877		9243		8937		13330		21577		
17213		26505		18263		8523		18696		
3059		17405		19441		19598		18237		
20430		16814		10499		23832		24521		
9049		15476		12723		3186		6191		
32437		21724		109		21020		1180		
18537		13643		10038		17260		1494		
29348		25738		10388		1839		17254		
15900		22938		22320		21868		12370		
27820		30547		26031		18259		21803		
10377		14384		10923		29399		28582		
7346		210		20889		27392		12810		
16349		22399		20345		25690		17140		
21601		18844		6617		21510		13508		
29929		7378		32187		23550		23916		
26352		14763		27035		16277		12728		
20173		28160		31299		28759		29746		
21070		26402		5790		3059		30601		
3383		20811		2664		20730		25017		
5002		23962		32209		2851		7611		
26875		9743		23175		24950		26965		
7843		28453		26316		21761		6355		
14396		5840		3161		24798		18720		
3927		28271		28640		13197		25595		
9728		21749		23611		28774		17059		
14753		32178		8141		29254		1392		
19808		19898		28379		25817		30441		
9231		29775		14184		25022		6728		
21180		10525		29937		31232		28895		
31503		19784		3254		21196		16212		
6544		22226		30944		3109		4403		
995		11000		27198		14605		26667		
992		644		27260		15197		20751		
20202		20662		28837		6801		21141		
20576		20457		26436		7487		3420		
13391		4423		7641		738		5119		
16048		2164		25042		13610		21117		
21345		10568		13387		27086		3991		
11633		16300		14673		8278		158		
11308		24317		5642		29335		18241		
31747		12402		6706		2617		11009		
19457		7460		4805		9849		16005		
10774		1207		13187		26374		22780		
14603		9406		29937		26018		24100		
2444		10870		30855		27993		23935		
7726		29167		6576		19470		16385		
27444		7145		23693		9543		25181		
32703		6748		24621		17393		22122		
3422		26202		18190		29288		5804		
19155		20405		4221		1419		20252		
19304		4601		30876		4001		15351		
11321		24403		20308		25751		12656		
12202		9878		19764		22184		9239		
6491		4104		6915		5563		22665		
9581		13383		18140		12962		8687		
9369		12693		30627		6822		23945		
11980		21548		9155		5199		2405		
26592		7528		11092		20917		6927		
17085		21749		1338		30611		12096		
21379		24201		2295		20060		31374		
24967		2015		26942		21859		30684		
21667		18148		5843		12709		1342		
4726		13878		32361		2663		31706		
23984		29263		12285		18051		3507		
27534		31912		14985		6597		11300		
13502		11263		25220		15307		1123		
3201		28903		9769		5365		15116		
22214		26951		4519		1554		30877		
10308		24427		5070		9357		30283		
3094		9430		6819		19906		14526		
25839		27229		1988		871		15908		
18794		26578		13279		25114		18354		
4037		12263		32158		1174		28679		
31379		19072		18809		2051		17140		
29604		11647		2778		17908		32598		
9876		15448		1920		13278		11185		
6694		9965		10836		19546		9537		
21140		950		24940		24490		7872		
29752		15125		21088		17355		6363		
28708		12171		1923		19265		12931		
25850		21970		26560		19713		13007		
19615		14773		11861		6777		16111		
539		9568		14819		29520		19548		
12979		26347		8567		1382		4945		
7958		29480		2306		26806		8066		
3158		6497		8728		14620		24204		
29944		2796		13586		19339		32399		
8876		23948		23349		11156		8664		
32407		2217		11444		20539		29537		
27312		1197		4207		5036		15192		
349		17571		5501		734		19231		
28828		14100		27089		32344		15610		
17697		30325		845		16317		20789		
14694		6200		11783		11383		11645		
16794		23331		31384		20215		5330		
10439		28937		11732		4335		19606		
5739		32638		31171		3817		5703		
29611		26936		26319		31999		20612		
2792		5971		28676		6663		13799		
12797		13898		18602		22755		8859		
9465		21313		27760		10304		17510		
4129		24477		24462		16705		12678		
13003		16945		32272		24882		13503		
16300		22747		16215		5621		21336		
31017		18615		17975		15273		14892		
26634		20591		14004		1337		13984		
10426		26606		12411		12359		8381		
19255		13799		24175		30268		22807		
22130		16012		12264		16455		32130		
26556		15481		22643		30883		13226		
2045		12862		22396		28338		31600		
26759		2049		21318		6796		5866		
746		21648		13282		6538		7267		
31832		22314		31246		19717		24617		
1496		11754		1797		29103		20976		
2528		27563		11876		24346		3782		
29958		29292		31225		29577		26591		
29372		14777		4210		8683		8834		
24551		4008		6212		1985		27270		
1783		6682		17212		3167		24271		
11174		20374		32664		10896		3424		
15287		26248		22020		17266		25714		
11978		19501		12652		29028		10896		
31554		7737		6431		21562		23028		
13394		28808		28712		20981		21041		
18813		204		13243		16137		25787		
16643		6018		6068		31487		6309		
20368		2029		24940		16218		20412		
9151		19757		432		11825		30013		
31323		23659		8560		4724		14881		
25117		8084		20382		11294		7926		
730		24985		9994		28380		22368		
1175		5277		31166		13869		31510		
17580		18982		20850		30995		31638		
12814		5647		20346		16350		29173		
1625		27618		11033		22066		12827		
119		16907		16007		28635		26679		
6157		17401		15198		7010		16817		
28895		23918		18475		23209		16186		
16602		25524		8933		20804		6335		
18233		30460		6220		15366		11660		
10189		24000		23086		9409		30054		
25228		27979		18474		12581		2210		
3407		22150		19228		15066		2185		
30837		20154		1789		25963		19247		
4776		7708		12688		886		8178		
12071		16894		15561		5223		20411		
18600		18651		1090		26426		25399		
4931		7946		20513		1801		28021		
7094		9110		28282		22257		12309		
25409		27491		5562		5997		30045		
17121		13066		27747		9999		30296		
12356		23066		10486		7607		2090		
26783		14851		14077		20560		26757		
29835		3836		3792		16844		29082		
10076		6208		10760		13963		15844		
2529		1470		8405		22773		13337		
30994		17448		32087		2340		27551		
28345		28985		25606		935		18394		
12402		15300		23660		15565		30221		
5843		31709		12250		32517		21201		
19317		7583		27213		5235		6241		
11432		23059		29631		24289		23359		
14918		14459		25840		16261		20566		
15077		26663		3522		30779		15524		
25311		22778		12984		19967		11414		
16833		26849		4941		31124		1871		
2267		32428		32205		11991		24547		
20982		14090		13589		21905		31985		
8772		32295		27742		11206		24656		
30621		11109		6581		3522		8403		
21862		31750		21003		28031		4368		
6467		27108		13958		26240		24740		
12528		11540		13829		5579		28316		
1003		3110		25777		27211		17147		
30438		29153		2736		31027		16454		
15076		1146		16536		12812		23292		
23607		18580		18115		2069		16242		
23184		27651		23544		31007		3269		
14834		15810		1338		5966		17419		
32660		1962		32642		26398		1165		
10859		3458		14488		757		9964		
16398		31493		14011		32438		12957		
15315		6178		10063		10668		32345		
27319		11614		14678		6168		14470		
4879		14885		8768		3469		28089		
9334		1905		1727		2117		23764		
3440		948		4049		18737		17559		
22978		19038		21923		5173		4172		
10708		21571		20111		5842		27844		
8752		20949		12821		26360		7639		
13653		17532		14415		21105		22255		
30135		26056		31948		23753		32162		
2268		19791		32580		5740		2321		
2873		12078		23032		5068		32041		
27705		3715		18022		15075		24491		
9864		16003		19537		3928		30688		
1183		14792		15565		28206		1258		
29069		17615		15482		2646		9880		
4868		21020		28654		3223		32239		
5852		31849		5430		7970		12887		
7167		4766		31662		25253		27771		
25403		4319		9784		20370		2755		
6438		15623		30579		23668		7511		
17644		8607		6813		9748		30027		
29691		12127		8585		15861		12323		
25269		20827		19788		12546		12722		
21722		16807		26272		11018		9086		
2552		17466		29908		2961		14764		
21656		24462		2345		21458		26779		
10850		2393		20864		5142		23719		
28072		26482		27870		22699		25538		
20213		16421		2992		25966		5635		
12803		24372		29888		15024		31574		
20342		26768		5573		14796		19253		
23851		22698		1598		16571		7495		
8841		17728		31770		5949		28848		
26102		15030		12914		28215		809		
6147		6422		26339		6809		14224		
18962		24907		20117		20549		1851		
9273		26058		31977		29644		11091		
32089		30182		30483		20219		8492		
6225		14186		9075		16009		24101		
16745		21317		9447		11215		12122		
30946		2305		5872		25837		15241		
15914		2654		13102		13162		6624		
27500		30899		22796		13731		9323		
4634		1004		776		14448		11955		
15463		26121		17496		23929		25817		
18847		4362		26183		32263		25235		
6908		17224		2746		5264		13049		
20144		22189		11646		7201		30889		
9385		27403		19249		6544		2031		
32394		11012		13410		27862		769		
2650		15729		5301		6525		5849		
14684		2307		8105		2385		18493		
18877		13471		26436		28964		15112		
32766		32166		16837		5656		28477		
30945		5741		24912		23871		15900		
7739		13227		22567		27069		28556		
18266		31085		5932		16567		8111		
1074		21978		6395		17977		15824		
28547		3509		25393		13494		25520		
24534		13588		26995		15487		3477		
11154		3600		8358		11361		10663		
20387		18102		7962		13064		24097		
11677		31872		2240		9844		15983		
14828		31003		29389		15206		28222		
26307		25916		8231		16662		19241		
126		22342		23111		14374		13078		
26893		25992		7395		6303		1913		
32365		20982		25952		7046		6294		
12493		12321		14252		14375		14928		
3645		5034		3703		4290		13817		
30082		20237		18664		6932		11205		
20680		22126		14751		32016		20317		
6022		783		12503		24839		17362		
8593		5473		29817		17028		1437		
10004		27416		11204		29134		15603		
9063		31058		30961		24165		1986		
10860		8796		9784		30032		24306		
10369		22245		3891		11720		1474		
1046		20993		14972		17287		30053		
31608		20008		16270		9831		6765		
30618		23427		2025		23302		30387		
19153		26233		25385		30477		29367		
6697		21300		24032		4254		25487		
16111		12071		6826		6672		12991		
19966		3727		3935		6428		7247		
8870		19520		5188		15789		3392		
2706		8241		384		22074		4236		
4297		14435		26321		20807		16470		
30922		19384		30332		565		5864		
23912		14224		11730		21456		17080		
8653		21972		2010		429		13811		
32660		19528		4755		32495		28372		
26665		10572		1514		22958		1150		
10473		18309		6346		27548		30071		
3683		10196		22481		6171		22249		
2605		5450		26978		8257		26593		
31540		13778		20133		30426		4293		
730		1107		28079		18807		2810		
12943		30564		13917		20599		16074		
14556		19128		26461		25456		24357		
10859		8919		10893		362		12297		
21237		17540		27855		6451		4012		
14085		26525		19745		13599		30777		
12191		29054		29980		19007		14284		
16761		8682		27356		26917		23321		
5698		27502		27361		30416		24219		
17698		13768		15700		1963		32103		
30429		12202		13866		28323		1343		
21891		27609		2340		28497		9676		
7619		8281		25369		23937		32706		
6210		30182		14530		10566		1829		
3894		16936		30546		8067		31446		
11353		20423		30282		26187		27098		
10725		31052		19825		30501		10736		
6754		2812		3790		28711		31897		
8444		1305		6562		15192		4725		
2516		22851		1862		12665		14998		
23249		3933		6707		1967		16111		
23811		11898		4458		4943		15223		
28582		27279		6947		11887		10915		
25644		31700		15360		10820		18069		
8695		3517		25561		7082		29309		
11555		20995		28248		7209		24373		
29127		9059		7496		25443		5602		
20322		20892		6576		1116		11787		
7321		21524		4704		7856		980		
22303		12875		18954		19896		19936		
10243		21814		30842		13573		22410		
17917		7504		323		25043		31832		
5086		1273		980		25907		27121		
22800		27612		19058		880		19749		
31015		25650		30352		8938		6576		
3921		30790		6345		14918		19760		
27906		1995		31970		28855		29082		
6329		10552		7322		28804		21633		
2956		30427		5961		5082		13767		
13713		16438		4651		22218		26855		
9301		10153		7170		9831		27036		
28352		20796		31097		24931		22709		
12987		15654		2844		30089		9608		
17186		12094		29472		18954		27658		
9858		6051		7382		5354		8530		
15138		6600		32258		894		1150		
5459		3786		10290		28038		16405		
6963		8741		21088		2223		3632		
19474		4139		20435		7541		15724		
30434		8863		27262		30542		4739		
28457		13524		23985		3953		26459		
396		20705		15895		1537		23568		
31538		31183		27168		5154		9966		
30466		31881		7453		12435		15504		
5039		29310		26939		19570		2486		
9636		32092		16286		30924		30932		
13233		22826		4540		11136		6264		
21685		16576		23497		26846		29699		
5271		8514		21176		4071		7128		
17655		23667		12390		11398		15022		
2382		28697		18916		16236		3526		
11987		7307		16699		10322		22404		
12473		29739		29265		15709		28396		
14487		15681		21557		688		13993		
20529		18476		9141		21280		6521		
14478		29988		24913		10408		6650		
28467		13932		1214		963		1784		
513		12956		27798		2170		4035		
32696		6749		22286		22155		25877		
18788		2017		30880		5747		20154		
2769		6453		4547		14811		21889		
11059		17117		14731		17580		7481		
3957		18437		10169		1761		24395		
25173		10896		15174		29859		20227		
4525		25795		10485		14321		31858		
3581		25061		7046		8642		15395		
21109		22796		15051		32372		23674		
23639		4131		5890		9805		11432		
23831		8374		14530		25297		32064		
22165		14686		19097		6231		24641		
5316		13153		16457		18371		11633		
13320		13710		31879		25257		26125		
17847		1960		945		23539		30791		
21871		831		22250		32196		14358		
32559		32683		5390		2001		28791		
9892		23279		1039		5981		20309		
14322		23036		30696		2810		24697		
29771		31380		26218		6922		30772		
1353		28479		16618		5048		8334		
5175		11501		300		31995		25818		
3212		25589		27884		29789		18232		
25233		9853		25543		28654		8663		
25010		22354		29964		1407		9973		
23316		611		23012		25030		31454		
18829		19209		2990		4453		9344		
19674		884		4767		18020		22709		
25748		21872		28322		9257		29421		
8326		21054		13566		28346		32386		
12134		30325		25795		7512		16203		
13264		20181		15608		31279		7189		
6255		28974		25023		13072		23486		
15046		17828		21399		27339		15349		
13909		10002		30964		3060		6703		
13882		30873		28142		6343		30496		
279		28444		20607		31857		20730		
12335		2647		10745		16494		24046		
24582		4711		14327		7456		2122		
25168		32610		28076		15740		31862		
30972		18687		29287		11081		7425		
32686		18778		2990		18775		6748		
380		5376		14716		16863		20064		
25172		15038		29342		19929		8450		
28842		32573		4112		18529		15814		
9853		26067		32465		9347		16477		
26928		20479		13421		18054		29763		
6244		22437		15333		31308		18959		
5265		14234		30468		28325		6098		
5905		26674		2726		6774		7022		
1401		17905		30831		30255		10868		
32139		2884		2316		9989		8860		
7431		23842		27113		2746		1927		
5457		14736		5482		21446		24547		
28460		19172		28078		11118		26633		
22551		16383		8955		8476		3053		
19596		13671		12510		14800		5287		
11274		4955		9581		26074		5271		
31877		23480		24280		579		9423		
7472		16562		27178		17399		15716		
24654		7918		11811		7094		19478		
12193		18224		6495		31213		11749		
16455		12467		4455		8017		21425		
4518		9785		7703		29420		26512		
30446		27876		6910		11309		988		
520		17161		11240		4695		19927		
6432		8025		28708		16463		345		
32268		2864		20987		2851		28292		
12674		5142		20698		30591		3439		
3060		30105		22140		12813		23966		
13648		8059		19434		2493		15126		
2564		18941		17081		12736		3946		
4828		7457		17074		15953		6704		
8014		30453		26478		27238		29763		
11914		1934		30376		17880		8702		
4826		18700		536		8767		1369		
24843		4071		2734		23734		22068		
14056		6517		24388		4897		16029		
8731		21567		15531		2256		20054		
4437		6490		11058		24864		356		
3359		19523		12300		2182		32070		
18289		18139		26955		12454		23684		
26954		3909		28217		26415		25290		
27446		5165		30404		2549		25906		
1021		2371		15086		28202		5548		
19891		875		19594		26437		22017		
10615		31428		25537		4690		2419		
7492		12586		5784		5466		5285		
18945		24163		22857		17886		763		
10558		17494		5462		6059		23583		
27159		13601		8287		14335		27075		
7292		22130		29598		13992		27341		
12225		28974		7867		6278		23556		
5725		21129		12107		11358		25999		
10609		19799		6450		15467		30225		
30748		23097		23450		32510		553		
17617		7115		28600		2129		25752		
29691		21981		18954		570		13555		
32412		24851		3207		7698		18541		
7258		6089		12108		15615		540		
26452		23667		1906		15694		13662		
1461		6855		31292		11537		22887		
7317		30320		19167		769		26621		
18389		5910		19305		15583		7964		
28340		3700		28494		2399		20092		
10666		11074		29956		21577		18505		
8333		32229		27299		12429		11025		
17581		21136		30255		19247		21893		
32684		13867		643		25073		31356		
16327		26830		20980		15616		20177		
3379		28795		15751		15144		30631		
14073		7111		16766		24227		31822		
9261		18779		25883		2797		7538		
19557		29876		25150		5231		17120		
2098		10049		6706		14705		31279		
2165		10321		29735		11283		6392		
8062		17083		6464		26351		5212		
27159		10893		20776		24210		18198		
24054		24574		7709		3723		5778		
9597		10986		20100		10437		26823		
8868		5328		30390		8374		2251		
24254		12547		451		11526		13864		
4020		8999		19386		8112		5998		
32576		7387		15946		16105		21301		
17666		20475		2212		8669		23744		
26592		25816		24029		563		2417		
28586		32529		10454		2311		24484		
1838		7069		21916		14438		14757		
25922		4050		5529		2762		4825		
4663		8741		2613		1195		20168		
4004		19560		16705		9652		8726		
6067		32447		6498		9174		22613		
22132		948		21965		8164		22190		
12430		12261		13295		26323		402		
1472		28641		12717		32558		25515		
32296		2566		31449		14285		11415		
32117		9881		7076		24585		2423		
17865		20915		27464		9921		23321		
19316		19757		7893		30678		19348		
6664		24532		4204		30815		5185		
17043		31273		29306		14400		30448		
30275		17360		16267		2663		28189		
15054		24366		15584		17606		1491		
17760		6091		25026		8930		6755		
31599		22798		30619		2220		5759		
21598		9577		4164		31727		8617		
28156		10606		19205		2791		15354		
31370		7603		23322		9201		9529		
12580		13451		29073		28354		31893		
7254		5400		18357		10854		24360		
1293		30414		10097		13128		26673		
27419		15514		15316		7091		31073		
26279		20814		27043		2237		24659		
13143		937		29319		4765		1977		
5623		6523		24422		19115		1660		
31771		31291		5201		13402		17999		
17264		22403		19355		9807		22894		
32207		287		26818		21581		1217		
19161		8232		24486		26684		23413		
9890		9982		20207		12286		18007		
18986		20424		6809		14933		24838		
2040		31744		30587		1984		29315		
13431		10512		6233		11764		8879		
17423		16556		19022		2537		25793		
14764		13125		9054		10897		1005		
2734		24287		1565		19814		1845		
5817		11657		25717		11086		15067		
11032		23587		26734		14139		14845		
17834		634		6517		25966		9012		
18304		14773		7675		30694		28581		
27352		14622		6429		14686		30158		
3859		9463		5603		25667		10985		
16918		31201		24190		16602		3232		
9839		8329		24280		21642		32324		
19090		2920		4375		15143		4241		
18099		11675		6054		3371		8666		
4997		16651		15318		24715		5532		
9612		24127		22738		8329		29378		
20713		1329		21654		22621		4886		
31986		27829		25365		1514		18108		
5828		996		9934		14693		8463		
6002		18707		24327		8471		465		
4823		3670		30610		12906		16685		
11824		21938		9271		30584		22390		
10154		11827		7704		18715		2159		
14351		5193		25210		8891		10023		
14663		6125		9048		6068		4279		
5531		8347		13891		1602		1169		
6959		19814		5251		9749		31763		
23465		21283		14646		13286		17863		
12354		24232		24419		31006		22809		
28367		5416		4705		5598		30234		
16571		23693		7400		19346		11982		
15390		8468		30131		11970		23170		
8039		20858		28011		9678		12277		
12223		27923		30896		24065		23749		
16065		32420		19301		17936		24763		
10347		9013		12918		26185		17594		
8095		16505		19644		4399		10005		
7892		8623		22408		17583		13140		
24205		27415		32714		9193		7507		
6769		22262		30205		2711		26983		
25103		14340		14538		10039		24489		
26965		14522		13571		12721		5176		
7002		4225		3410		20032		16582		
30453		25110		4827		6274		13404		
15438		11303		14082		29418		9907		
7687		25712		7863		20301		18295		
2217		12726		29588		11804		6281		
31718		22486		10271		26728		15308		
19928		22588		2020		6944		3776		
12310		2785		25543		27698		27854		
25551		257		7354		16851		13100		
8420		10090		9724		12361		2569		
12996		30420		3920		31109		15066		
26165		2182		7450		29363		26136		
25806		32175		21745		1707		13167		
28158		10161		31396		3350		20877		
30643		13781		2079		20447		20155		
23041		16912		18411		10550		26095		
8806		6093		28449		23228		14997		
3260		29735		19317		26442		3900		
17161		2790		5875		24468		14403		
27564		22913		30339		12269		18066		
7532		24111		19167		15130		15864		
5982		3864		24153		18104		24296		
26465		19464		4176		26477		17965		
19929		6782		23363		28612		3335		
18268		15026		12192		561		23519		
27236		32023		5992		27044		1559		
21307		12423		1516		19349		16383		
3522		29157		12774		28315		15490		
6187		196		12593		2673		910		
31823		19888		11984		13078		30978		
4601		7697		28484		27622		29504		
15266		1179		19205		15541		24071		
1887		21026		4452		22827		1181		
32679		17754		760		17515		24031		
21002		26149		369		27749		27119		
5967		14760		15837		28530		24652		
31842		7649		21261		13756		22923		
21310		7345		10976		22062		21089		
9317		22448		2618		29708		15921		
25895		19335		1102		23866		13282		
2580		15793		29230		20713		16787		
1205		2274		11469		9255		30589		
26938		18675		25196		9673		16202		
20271		13496		1316		3770		18324		
2464		30047		30063		24715		32190		
26941		359		32035		178		1904		
7653		32168		19303		22468		23503		
30327		2968		20635		6484		18704		
26770		22681		19665		21357		17723		
4256		30454		10643		25427		31231		
3430		19450		19686		1306		6337		
8562		4894		22225		19910		15911		
23286		12708		371		17644		5761		
28597		21622		1672		31486		14987		
11843		24689		29848		28259		30935		
592		11866		18447		31716		3639		
31672		31741		15939		5600		15536		
25722		26847		14101		3638		1977		
4589		29897		22207		9323		26412		
18510		25255		27791		19819		21192		
8144		25228		6477		17122		15501		
3197		17737		17087		11710		29132		
18676		564		24636		5890		30083		
12596		6519		27613		31627		32395		
19293		24484		32268		28367		24446		
4023		22190		8084		15726		17514		
28490		19168		4203		12307		21676		
7903		4160		9314		26264		15831		
20841		12785		18698		31325		24696		
26140		31426		9162		11448		6931		
13568		30441		1551		3629		30861		
1778		12841		12416		27642		12988		
23762		26030		28460		31278		26532		
9473		2073		18423		23779		12475		
3276		894		2469		22439		11951		
32540		822		29940		19209		5770		
7098		8771		9414		4501		2580		
20479		27511		7961		18695		14317		
13209		31788		29083		24068		17434		
7066		5315		4990		23833		24978		
22588		12335		23534		18334		23224		
30230		24682		31960		9020		21298		
22367		22108		8135		30102		3683		
9209		30516		26048		13522		15660		
12897		6951		28178		23118		145		
16147		22811		3596		6927		4529		
12598		29464		3093		9575		27652		
25118		23787		25701		30915		17402		
28499		5245		1229		21544		1573		
19764		26977		26491		16695		5145		
9894		2834		4223		4949		4077		
3977		25212		7812		3383		21612		
4561		31171		5623		26609		22068		
5898		18713		20198		15494		15805		
17986		2280		27203		20605		11354		
9430		12317		9540		24904		31109		
12260		9137		1788		22197		6569		
7584		16819		16964		17443		5630		
13174		5538		9298		27100		20708		
3973		26721		4033		29490		11742		
14801		24901		19312		25611		27348		
8923		6926		334		4855		15855		
21918		23422		24324		24881		4059		
4604		6183		31536		24555		31977		
9807		17194		4833		7318		4567		
17442		23430		7484		18534		7732		
24153		17134		10516		29222		16084		
20939		7118		11071		4593		18040		
14331		7004		23021		29390		15967		
